"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,677,"Perry","IN",,994,90100,-0.0088008800880088,-0.0153005464480874,0.0881642512077295,0.0180275142766664,0.0123405821582605,"2016-03","2016-Q1",91700,-0.0174482006543075,"2016-01"
2016-05-31,724,"Smith","TN","Nashville",995,124700,0.00889967637540453,0.0221311475409836,0.109430604982206,0.0526108154475857,0.0198977875677238,"2016-05","2016-Q2",124700,0,"2016-05"
2016-05-31,778,"Union","TN","Knoxville",996,115300,-0.00173160173160173,0.00786713286713287,-0.00431778929188256,0.024414418078524,0.0218363769635068,"2007-06","2007-Q2",119700,-0.0367585630743525,"2007-03"
2016-05-31,679,"Perry","MO",,997,104400,-0.00286532951289398,-0.0141643059490085,0.0388059701492537,0.0446906494897548,,"2016-02","2016-Q1",105900,-0.0141643059490085,"2016-01"
2016-05-31,1770,"Haywood","TN",,998,67800,-0.00440528634361234,-0.0087719298245614,-0.0382978723404255,0.0100293544360814,0,"2015-02","2015-Q1",75400,-0.10079575596817,"2014-04"
2016-05-31,819,"Young","TX",,999,96300,-0.00925925925925926,-0.0253036437246964,-0.0143295803480041,0.016806966471971,-0.00406146745717773,"2014-12","2014-Q4",104300,-0.0767018216682646,"2014-08"
2016-05-31,188,"Inyo","CA",,1000,274200,0.00402782863419993,-0.000364564345607,0.00771775082690187,0.0116275210399799,,"2009-06","2009-Q2",331100,-0.171851404409544,
2016-05-31,2728,"Humphreys","TN",,1001,96500,-0.0122824974411464,-0.0212981744421907,-0.0272177419354839,0.0346193145897062,0.0105335893213989,"2015-10","2015-Q4",102200,-0.0557729941291585,"2015-03"
2016-05-31,2533,"Schuyler","NY",,1002,107600,-0.00185528756957328,0.00373134328358209,0.0286806883365201,0.0170052525677522,0.0249475167153215,"2013-05","2013-Q2",112500,-0.0435555555555556,"2012-09"
2016-05-31,588,"Lamar","GA","Atlanta",1003,98200,-0.00101729399796541,-0.0363101079489696,0.00614754098360656,0.0658170298321012,-0.012088606451869,"2008-05","2008-Q2",130700,-0.248661055853099,"2003-05"
2016-05-31,1449,"Unicoi","TN","Johnson City",1004,100800,0.00298507462686567,-0.027027027027027,0.0359712230215827,0.0240649435801925,,"2015-12","2015-Q4",107900,-0.0658016682113068,"2015-07"
2016-05-31,2403,"Mariposa","CA",,1005,223100,-0.00268216361198033,-0.00844444444444444,-0.0554614733276884,0.0374909562500239,-0.0393760780113714,"2008-09","2008-Q3",384500,-0.419765929778934,"2004-03"
2016-05-31,1826,"Johnson","TN",,1006,94100,0.0151024811218986,0.0129171151776103,-0.0338809034907598,0.025668501809798,-0.00251532742458838,"2008-05","2008-Q2",102700,-0.0837390457643622,"2008-01"
2016-05-31,2262,"Fentress","TN",,1007,101100,0.00697211155378486,0.0476683937823834,0.012012012012012,0.0177193544557135,0.0227930354104655,"2015-02","2015-Q1",101700,-0.00589970501474926,"2015-02"
2016-05-31,273,"Pike","GA","Atlanta",1008,136700,0.00588668138337013,0.0216741405082212,0.0523479599692071,0.0127642710858915,-0.00580857517474587,"2006-03","2006-Q1",146900,-0.0694349897889721,"2004-07"
2016-05-31,1606,"Chaffee","CO",,1009,318400,0.0107936507936508,0.0330953926022064,0.120337790288529,0.035839241100651,0.0272242148696895,"2016-05","2016-Q2",318400,0,"2016-05"
2016-05-31,376,"Avery","NC",,1010,130100,0,0.00852713178294574,0.0333598093725179,,,"2012-03","2012-Q1",151300,-0.140118968935889,
2016-05-31,2655,"Chickasaw","MS",,1011,70300,0.0492537313432836,0.0916149068322981,0.0815384615384615,0.015176476625391,0.0185443543727208,"2009-06","2009-Q2",71800,-0.020891364902507,"2009-04"
2016-05-31,668,"Parke","IN",,1012,80200,-0.0110974106041924,-0.00742574257425743,0.0242656449553001,0.00301968256491469,-0.0105793928420235,"2005-07","2005-Q3",95700,-0.1619644723093,"2003-11"
2016-05-31,2269,"Fountain","IN",,1013,76400,0.0026246719160105,0.0282637954239569,0.100864553314121,0.0194050427886896,-0.0158109362028979,"2005-01","2005-Q1",99100,-0.229061553985873,"2003-03"
2016-05-31,1324,"Pitkin","CO","Glenwood Springs",1014,1172500,0.00886250215109276,0.0265277534582385,0.142119618157023,0.0339575903303548,,"2016-05","2016-Q2",1172500,0,"2016-05"
2016-05-31,1613,"Chester","TN","Jackson",1015,99700,-0.0118929633300297,-0.002002002002002,0.0617678381256656,0.0227358766061139,0.0187473267879432,"2015-11","2015-Q4",101400,-0.0167652859960552,"2015-09"
2016-05-31,1119,"Jasper","MS","Laurel",1016,95600,0.0290635091496232,0.0610432852386237,0.0540242557883131,0.00924689730824113,0.0310708843614482,"2016-05","2016-Q2",95600,0,"2016-05"
2016-05-31,2704,"Gilchrist","FL","Gainesville",1017,118200,0.0154639175257732,0.0278260869565217,0.0198446937014668,0.00376465133807469,-0.0312691170860686,"2008-02","2008-Q1",173800,-0.319907940161105,
2016-05-31,977,"Dallas","MO","Springfield",1018,116800,-0.00595744680851064,-0.0110076206604572,0.12632594021215,0.0661281193393133,,"2016-01","2016-Q1",118300,-0.0126796280642434,"2015-11"
2016-05-31,942,"Clarke","MS","Meridian",1019,82600,0.0616966580976864,0.107238605898123,0.099866844207723,0.0186782046682119,0.0299366037308917,"2016-05","2016-Q2",82600,0,"2016-05"
2016-05-31,487,"Dukes","MA","Vineyard Haven",1020,721000,0.00236340886973446,0.0025027808676307,0.0596707818930041,0.0327851452371055,-0.00235478845659942,"2006-09","2006-Q3",749900,-0.0385384717962395,"2005-11"
2016-05-31,723,"Smith","MS",,1021,95800,0.0267952840300107,0.0562293274531422,0.0469945355191257,0.00900660018105182,0.0509200926356772,"2016-05","2016-Q2",95800,0,"2016-05"
2016-05-31,871,"Benton","TN",,1022,67100,-0.0146842878120411,-0.0400572246065808,-0.0944669365721997,0.0179133959460664,-0.00336460932696436,"2014-04","2014-Q2",80500,-0.166459627329193,"2011-11"
2016-05-31,3046,"Vermillion","IN","Terre Haute",1023,67300,0.0181543116490166,0.0434108527131783,0.142614601018676,-0.000889153747977156,-0.0212204174158436,"2005-02","2005-Q1",87800,-0.233485193621868,"2003-10"
2016-05-31,268,"Park","CO","Denver",1024,236400,0.0046748831279218,0.0163370593293207,0.0819221967963387,0.0530023485320814,0.0206493792140221,"2016-05","2016-Q2",236400,0,"2016-05"
2016-05-31,1434,"Tipton","IN",,1025,97500,0.0241596638655462,0.0906040268456376,0.079734219269103,-0.00405281830673365,-0.0135044188073883,"2006-11","2006-Q4",115900,-0.158757549611734,"2001-02"
2016-05-31,3252,"West Feliciana","LA","Baton Rouge",1026,228000,0.0406207211319032,0.0775047258979206,0.0724365004703669,0.0132284916978376,0.0269852218176949,"2009-10","2009-Q4",235900,-0.0334887664264519,"2009-09"
2016-05-31,1844,"Kossuth","IA",,1027,128300,0.0150316455696203,0.0346774193548387,0.148612354521038,0.116044957743277,,"2016-05","2016-Q2",128300,0,"2016-05"
2016-05-31,762,"Union","FL",,1028,103700,-0.00670498084291188,0.00193236714975845,0.083594566353187,0.0278318355614757,-0.0242101691673586,"2007-06","2007-Q2",156800,-0.338647959183673,"2005-09"
2016-05-31,2590,"Walthall","MS",,1029,101500,0.0211267605633803,0.0463917525773196,0.0378323108384458,0.00663241431439343,0.0219376475155855,"2016-05","2016-Q2",101500,0,"2016-05"
2016-05-31,517,"Floyd","VA","Blacksburg",1030,160000,-0.0111248454882571,-0.00928792569659443,0.196709050112191,0.086859747269695,0.0265643848458803,"2016-03","2016-Q1",162600,-0.015990159901599,"2016-01"
2016-05-31,403,"Brown","IN","Indianapolis",1031,177200,0.000564652738565782,0.00169587337478802,0.0778588807785888,0.0341662984920816,0.0211762248243912,"2015-11","2015-Q4",177500,-0.00169014084507042,"2015-11"
2016-05-31,2960,"Livingston","MO",,1032,97400,0.0156412930135558,0.0810210876803552,0.202469135802469,0.0503179728291723,,"2016-05","2016-Q2",97400,0,"2016-05"
2016-05-31,528,"Grand","CO",,1033,248100,-0.00120772946859903,0.0333194502290712,0.104630454140695,0.0154425273915051,0.00586822852243096,"2007-11","2007-Q4",260900,-0.0490609428899962,"2007-07"
2016-05-31,2238,"Crockett","TN","Jackson",1034,75100,0.00401069518716578,0.00401069518716578,0.00535475234270415,0.0073497295224334,-0.00326933090288817,"2006-01","2006-Q1",81000,-0.0728395061728395,"2005-10"
2016-05-31,1058,"Greene","MS",,1035,105000,0.0284035259549461,0.0574018126888217,0.05,0.00960395760185451,0.0364523102395942,"2016-05","2016-Q2",105000,0,"2016-05"
2016-05-31,1273,"O Brien","IA",,1036,113300,0.0179694519317161,0.0432780847145488,0.117357001972387,0.0811523812294246,,"2016-05","2016-Q2",113300,0,"2016-05"
2016-05-31,3282,"Manassas Park City","VA","Washington",1037,252600,-0.00394321766561514,-0.00668501769563508,0.00798084596967279,0.0655413881318621,-0.0329122902566186,"2006-11","2006-Q4",365000,-0.307945205479452,"2004-08"
2016-05-31,1264,"Newton","IN","Chicago",1038,102100,-0.0144787644787645,-0.0173243503368624,-0.0285442435775452,0.013455010341916,-0.00476961431971512,"2005-11","2005-Q4",110700,-0.0776874435411021,"2004-05"
2016-05-31,3029,"Sequatchie","TN","Chattanooga",1039,93900,0.0206521739130435,0.0658342792281498,0.238786279683377,0.0440323182444535,,"2016-05","2016-Q2",93900,0,"2016-05"
2016-05-31,549,"Hardy","WV",,1040,100300,0.000998003992015968,0.0110887096774194,0.105843439911797,0.030523802792056,0.0212240612425505,"2008-05","2008-Q2",102000,-0.0166666666666667,"2008-02"
2016-05-31,2222,"Comanche","TX",,1041,74900,0.0107962213225371,0.0246238030095759,0.0490196078431373,,,"2015-11","2015-Q4",78300,-0.0434227330779055,"2015-07"
2016-05-31,116,"Clay","AL",,1042,97700,0.00308008213552361,0.0198329853862213,0.0619565217391304,0.0272764652485622,-0.0014217765454092,"2006-05","2006-Q2",99100,-0.0141271442986882,"2006-03"
2016-05-31,1114,"Jasper","GA","Atlanta",1043,99300,-0.00100603621730382,0.00812182741116751,0.0711974110032362,0.0347722132833499,0.00788424560171586,"2007-04","2007-Q2",103700,-0.0424300867888139,"2006-12"
2016-05-31,912,"Cannon","TN","Nashville",1044,130200,0,0.00308166409861325,0.0491539081385979,0.0510635814994023,0.0145389074187405,"2016-05","2016-Q2",130200,0,"2016-05"
2016-05-31,2056,"Trinity","CA",,1045,234600,0.0177874186550976,0.0567567567567568,0.189052204764318,0.099650163608753,0.00351987940684029,"2016-05","2016-Q2",234600,0,"2016-05"
2016-05-31,3211,"Kodiak Island","AK",,1046,278300,0.0395965633171461,0.0745173745173745,0.0695618754803997,0.0126858910048688,,"2016-05","2016-Q2",278300,0,"2016-05"
2016-05-31,2165,"Callahan","TX","Abilene",1047,122700,0.0107084019769358,0.0207986688851913,0.0887311446317657,0.0618327983822493,0.023570662735803,"2016-05","2016-Q2",122700,0,"2016-05"
2016-05-31,3274,"Ketchikan Gateway","AK","Ketchikan",1048,229200,0.0209354120267261,0.0465753424657534,0.0385138196647032,0.00676699936298086,,"2016-05","2016-Q2",229200,0,"2016-05"
2016-05-31,1984,"Pulaski","IN",,1049,86700,0.0152224824355972,-0.00914285714285714,0.0891959798994975,0.0378565253189955,0.00437085202955623,"2004-10","2004-Q4",91400,-0.0514223194748359,"2004-05"
2016-05-31,2044,"Stewart","TN",,1050,70200,-0.0209205020920502,-0.0383561643835616,-0.0448979591836735,,,"2013-05","2013-Q2",75500,-0.0701986754966887,"2012-10"
2016-05-31,2384,"Lawrence","MS",,1051,89300,0.0182440136830103,0.0432242990654206,0.0288018433179724,0.00546356223679578,0.0293013303962766,"2016-05","2016-Q2",89300,0,"2016-05"
2016-05-31,1546,"Bledsoe","TN",,1052,100100,0.0030060120240481,0.0298353909465021,0.0821621621621622,0.0660557901569903,0.0308108090673525,"2016-05","2016-Q2",100100,0,"2016-05"
2016-05-31,275,"Pike","IN","Jasper",1053,70200,0.0446428571428571,0.086687306501548,0.08,0.0130298528139769,-0.00363015939876599,"2005-11","2005-Q4",86400,-0.1875,"2004-02"
2016-05-31,2631,"Blackford","IN",,1054,60900,-0.0065252854812398,-0.00490196078431373,0.0463917525773196,0.00911081711283956,-0.0243186951577106,"2005-12","2005-Q4",83900,-0.274135876042908,"2000-01"
2016-05-31,1334,"Powell","KY",,1055,97200,0.00934579439252336,0.0474137931034483,0.290836653386454,0.0474236540324504,,"2016-05","2016-Q2",97200,0,"2016-05"
2016-05-31,3256,"Jefferson Davis","MS",,1056,84400,0.00476190476190476,0.023030303030303,0.00836320191158901,0.00142789729871851,0.0335116478317643,"2016-05","2016-Q2",84400,0,"2016-05"
2016-05-31,3272,"Falls Church City","VA","Washington",1057,710300,0.00980949673016776,0.0375401694420099,0.0324127906976744,0.0506951553132411,0.0199813411801981,"2016-05","2016-Q2",710300,0,"2016-05"
2016-05-31,680,"Perry","MS","Hattiesburg",1058,103000,0.00782778864970646,0.0248756218905473,0.0147783251231527,0.0027408398694746,0.0246991335876587,"2009-06","2009-Q2",105500,-0.023696682464455,"2009-04"
2016-05-31,520,"Gates","NC","Virginia Beach",1059,154000,0.0266666666666667,0.0533515731874145,0.149253731343284,0.0381639994445526,-0.0196469297501078,"2008-04","2008-Q2",196000,-0.214285714285714,"2004-06"
2016-05-31,1903,"Madison","LA",,1060,114100,0.0545286506469501,0.0992292870905588,0.0877025738798856,0.0156038656559687,,"2016-05","2016-Q2",114100,0,"2016-05"
2016-05-31,1982,"Pulaski","GA","Warner Robins",1061,85500,-0.0206185567010309,-0.0726681127982646,-0.0104166666666667,-0.0183590766635416,-0.00422750519972059,"2007-07","2007-Q3",110300,-0.224841341795104,"2006-01"
2016-05-31,1666,"Decatur","TN",,1062,75500,0.0107095046854083,0.0385144429160935,0.0957910014513788,0.0281969622015872,0.0227346357766329,"2016-05","2016-Q2",75500,0,"2016-05"
2016-05-31,245,"Lyon","IA",,1063,139700,0.0189642596644785,0.052750565184627,0.208477508650519,0.0770202636817967,,"2016-05","2016-Q2",139700,0,"2016-05"
2016-05-31,2549,"Skamania","WA","Portland",1064,231700,0.00958605664488017,0.0229580573951435,0.0949905482041588,0.0330850183872635,-0.0018371477331196,"2007-07","2007-Q3",305200,-0.240825688073394,"2006-05"
2016-05-31,2147,"Boundary","ID",,1065,200000,0.00603621730382294,0.0256410256410256,0.0520778537611783,0.0607842418504652,0.01789157187596,"2008-05","2008-Q2",207600,-0.0366088631984586,"2007-12"
2016-05-31,2230,"Crawford","IN",,1066,70500,0.02322206095791,0.0569715142428786,-0.0221914008321775,0.0280261196530747,-0.00563683284200789,"2005-11","2005-Q4",88500,-0.203389830508475,"2004-01"
2016-05-31,3144,"Switzerland","IN",,1067,96300,0.0288461538461538,0.0513100436681223,-0.018348623853211,0.0188853991525679,-0.0013400188333843,"2005-10","2005-Q4",109700,-0.122151321786691,"2004-09"
2016-05-31,752,"Towns","GA",,1068,177500,0.0207015526164462,0.0435038212815991,0.0609683203825463,0.0336894985789005,,"2009-10","2009-Q4",220100,-0.193548387096774,
2016-05-31,1177,"Martin","IN",,1069,76400,0.0567081604426003,0.0992805755395683,0.0929899856938484,0.0170709483557168,0.000525073391411945,"2005-01","2005-Q1",90500,-0.155801104972376,"2004-03"
2016-05-31,500,"Emmet","IA",,1070,91600,0.0121546961325967,0.0303712035995501,0.0601851851851852,0.0726725123657992,,"2016-05","2016-Q2",91600,0,"2016-05"
2016-05-31,743,"Teton","ID","Jackson",1071,321300,0.0129255989911728,0.00847457627118644,0.0724299065420561,0.0275325114811003,0.0115649459257845,"2009-09","2009-Q3",371200,-0.134428879310345,"2008-04"
2016-05-31,1541,"Benewah","ID",,1072,154500,-0.00386847195357834,0.0124508519003932,-0.0215326155794807,0.00472648085178462,-0.00109371556344773,"2006-11","2006-Q4",182300,-0.152495885902359,"2006-05"
2016-05-31,2887,"Beaverhead","MT",,1073,143400,0.0127118644067797,-0.021160409556314,-0.0110344827586207,,,"2015-12","2015-Q4",151700,-0.0547132498352011,"2015-04"
2016-05-31,866,"Benton","IN","Lafayette-West Lafayette",1074,74500,0.041958041958042,0.0719424460431655,0.0688665710186514,0.006849955629747,-0.0151645913877944,"2004-09","2004-Q3",94800,-0.214135021097046,"2003-08"
2016-05-31,869,"Benton","MS","Memphis",1075,74300,0.0220082530949106,0.0464788732394366,0.0348189415041783,0.00771228807002555,0.0345543572468672,"2009-11","2009-Q4",77000,-0.0350649350649351,"2009-06"
2016-05-31,1473,"Warren","IN",,1076,82600,0.0210135970333745,0.0482233502538071,0.0442477876106195,0.00844211167304998,-0.0132643816020585,"2004-11","2004-Q4",100800,-0.180555555555556,"2003-09"
2016-05-31,1784,"Houston","TN",,1077,79800,0.00125470514429109,0.00884955752212389,-0.0208588957055215,0.0135678181274885,0.0170312545045597,"2015-04","2015-Q2",82300,-0.0303766707168894,"2015-03"
2016-05-31,683,"Perry","TN",,1078,48800,-0.0101419878296146,-0.0200803212851406,-0.0809792843691149,0.000410340720841118,,"2009-12","2009-Q4",59400,-0.178451178451178,
2016-05-31,2856,"Trousdale","TN","Nashville",1079,122700,0.033698399326032,0.0433673469387755,0.168571428571429,0.0855355022981874,0.0312496223543342,"2015-12","2015-Q4",125700,-0.0238663484486874,"2015-11"
2016-05-31,131,"Clay","TN",,1080,67700,-0.0216763005780347,-0.0518207282913165,-0.0328571428571429,,,"2015-12","2015-Q4",72100,-0.0610263522884882,"2013-11"
2016-05-31,766,"Union","IN","Cincinnati",1081,91900,0.0384180790960452,0.0786384976525822,0.0686046511627907,0.0159715910586056,-0.00920114066837574,"2005-10","2005-Q4",109500,-0.160730593607306,"2003-10"
2016-05-31,1686,"Edwards","IL",,1082,45200,0.0111856823266219,0.0319634703196347,-0.00659340659340659,-0.0199828267219948,,"2013-07","2013-Q3",55000,-0.178181818181818,
2016-05-31,2350,"Huerfano","CO",,1083,104100,0.0146198830409357,0.0389221556886228,0.131521739130435,0.0832259646093849,0.00688169721745546,"2016-05","2016-Q2",104100,0,"2016-05"
2016-05-31,242,"Luce","MI",,1084,61000,-0.00974025974025974,-0.0145395799676898,-0.140845070422535,0.0087496512406906,-0.0158944495640353,"2004-09","2004-Q3",82400,-0.259708737864078,"2001-11"
2016-05-31,2750,"Jefferson","OK",,1085,45600,0.0224215246636771,0.0629370629370629,0.11219512195122,0.0296597213567029,0.0376847370393076,"2016-05","2016-Q2",45600,0,"2016-05"
2016-05-31,1958,"Osceola","IA",,1086,103900,0.00971817298347911,0.0206286836935167,0.0166340508806262,0.0628631634093912,,"2015-09","2015-Q3",105300,-0.01329534662868,"2015-07"
2016-05-31,547,"Greer","OK",,1087,43500,0.0259433962264151,0.0583941605839416,0.0381861575178998,0.0027816841557653,0.0252480592864186,"2014-02","2014-Q1",45200,-0.0376106194690266,"2013-02"
2016-05-31,859,"Beaver","OK",,1088,102600,0.0321931589537223,0.088016967126193,0.168564920273349,0.105277667930392,0.0775839374884733,"2016-05","2016-Q2",102600,0,"2016-05"
2016-05-31,1428,"Tensas","LA",,1089,125800,0.00559552358113509,0.0286181520850368,0.00882117080994387,0.000477631168358972,,"2010-07","2010-Q3",126800,-0.00788643533123028,"2010-05"
2016-05-31,1973,"Pickett","TN",,1090,100000,0.053740779768177,0.116071428571429,-0.0328820116054159,0.0135324964006245,0.0270157953585981,"2015-03","2015-Q1",104800,-0.0458015267175573,"2015-01"
