"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,52197,"Georgetown","SC","Georgetown","Georgetown",1875,129300,0.0125293657008614,0.0327476038338658,-0.00154440154440154,-0.013367836706521,-0.0195356737679626,"2009-02","2009-Q1",176200,-0.266174801362089,"2004-10"
2016-05-31,57229,"Ferndale","MI","Detroit","Oakland",1876,125700,0.00882825040128411,0.0294840294840295,0.0817555938037866,0.134780235426521,-0.00878817595479897,"2006-01","2006-Q1",140200,-0.103423680456491,"2003-02"
2016-05-31,20430,"Seymour","IN","Seymour","Jackson",1877,119200,-0.022149302707137,-0.0569620253164557,0.0110262934690416,0.0361655353842694,0.0156055168533844,"2016-02","2016-Q1",126400,-0.0569620253164557,"2015-08"
2016-05-31,397269,"De Witt","NY","Syracuse","Onondaga",1878,156600,-0.00381679389312977,-0.0101137800252845,-0.00823305889803673,0.00584835208294243,0.00842342748793401,"2012-12","2012-Q4",159600,-0.018796992481203,"2012-10"
2016-05-31,24877,"Glendale Heights","IL","Chicago","Du Page",1879,166400,-0.00120048019207683,0.0054380664652568,0.020232985898222,0.0165347592177434,-0.0321024247003759,"2007-04","2007-Q2",234800,-0.291311754684838,"2002-04"
2016-05-31,26391,"Park City","UT","Summit Park","Summit",1880,665200,-0.00284814870334283,-0.00716417910447761,0.0641497360422332,0.0454667273886982,0.0291035289147927,"2009-11","2009-Q4",703600,-0.0545764638999431,"2009-03"
2016-05-31,46405,"Maple Valley","WA","Seattle","King",1881,391300,0.0132055929570171,0.0398618123837364,0.113862795331625,0.0743412907565437,0.00610337620146351,"2016-05","2016-Q2",391300,0,"2016-05"
2016-05-31,48098,"University Park","TX","Dallas-Fort Worth","Dallas",1882,1400000,0.00423212108170146,0.0148604566872055,0.0863661053775122,0.0761683498190109,,"2016-05","2016-Q2",1400000,0,"2016-05"
2016-05-31,8713,"Flowery Branch","GA","Gainesville","Hall",1883,179300,0.00504484304932735,0.0101408450704225,0.0710872162485066,0.054062139650322,-0.00105354593015983,"2007-07","2007-Q3",189000,-0.0513227513227513,"2006-04"
2016-05-31,47889,"Suisun City","CA","Vallejo","Solano",1884,321700,0.00657071339173967,0.032413350449294,0.0894006095496106,0.125910478131371,-0.0306759554302432,"2006-03","2006-Q1",441900,-0.272007241457343,"2004-05"
2016-05-31,18263,"Geneva","IL","Chicago","Kane",1885,316800,0.00284900284900285,0.00859598853868195,0.00635324015247776,0.0192448764914566,-0.00851985557431811,"2007-03","2007-Q1",353900,-0.104831873410568,"2004-10"
2016-05-31,30983,"Colleyville","TX","Dallas-Fort Worth","Tarrant",1886,500900,-0.00219123505976096,0.00784708249496982,0.0712147134302823,0.0560246812845084,0.0327813226645597,"2016-04","2016-Q2",502000,-0.00219123505976096,"2016-04"
2016-05-31,10272,"Bastrop","LA","Bastrop","Morehouse",1887,73300,-0.0081190798376184,-0.0405759162303665,-0.0554123711340206,-0.0205039571080359,-0.0168757247282975,"2006-02","2006-Q1",105000,-0.301904761904762,
2016-05-31,27812,"Weatherford","TX","Dallas-Fort Worth","Parker",1888,155200,0.00648508430609598,0.0197109067017083,0.110952040085898,0.0496605755147395,0.0241098092929157,"2016-05","2016-Q2",155200,0,"2016-05"
2016-05-31,41500,"Village of Palmetto Bay","FL","Miami-Fort Lauderdale","Miami-Dade",1889,515800,0.0129615082482325,0.031187524990004,0.0477351208612635,0.0709675740365794,-0.0213438347371354,"2006-06","2006-Q2",641200,-0.19557080474111,"2005-04"
2016-05-31,25253,"Inman","SC","Spartanburg","Spartanburg",1890,138400,0.00362581580855693,0.0176470588235294,0.0597243491577335,0.0186273835415331,0.0114558096287001,"2016-05","2016-Q2",138400,0,"2016-05"
2016-05-31,4242,"Crawfordsville","IN","Crawfordsville","Montgomery",1891,111000,0,0,0.072463768115942,0.0225269096066538,-0.00125258847007736,"2005-08","2005-Q3",118800,-0.0656565656565657,"2004-04"
2016-05-31,51291,"Carteret","NJ","New York","Middlesex",1892,241000,-0.0020703933747412,0.00166251039068994,0.0401381096245145,0.0115071499364561,-0.0258952417451451,"2006-12","2006-Q4",316400,-0.238305941845765,"2004-06"
2016-05-31,41274,"Tredyffrin","PA","Philadelphia","Chester",1893,559200,0.00286944045911047,-0.000357525920629246,0.0363232023721275,0.0295184567527129,0.00338848368277334,"2016-01","2016-Q1",560600,-0.00249732429539779,"2015-12"
2016-05-31,31695,"Garden City","NY","New York","Nassau",1894,839400,-0.000833234138793001,-0.00285103349964362,0.0241581259150805,0.0309625472948059,-0.00105414359129397,"2006-08","2006-Q3",853900,-0.0169809111137136,"2006-02"
2016-05-31,244024,"Groveton","VA","Washington","Fairfax",1895,435000,-0.000229832222477591,0.00717758740449178,0.0180201263749122,0.0304038838511027,-0.0090707791997563,"2006-05","2006-Q2",476500,-0.087093389296957,"2005-06"
2016-05-31,51718,"Dickson","TN","Nashville","Dickson",1896,128800,0.00389711613406079,0.0141732283464567,0.0961702127659574,0.0366227084385646,0.0224065346098621,"2016-05","2016-Q2",128800,0,"2016-05"
2016-05-31,117769,"Rosemont","CA","Sacramento","Sacramento",1897,259300,0.00816485225505443,0.0232833464877664,0.10387398893146,0.115984443440257,-0.0269323414706208,"2005-11","2005-Q4",349800,-0.25871926815323,"2004-05"
2016-05-31,7876,"Westchase","FL","Tampa","Hillsborough",1898,305600,0.00328299409061064,0.00559394537676867,0.0508940852819807,0.0661992228137271,-0.0122823007785573,"2006-08","2006-Q3",346600,-0.118291979226774,"2005-09"
2016-05-31,55043,"Warsaw","IN","Warsaw","Kosciusko",1899,143600,-0.00416088765603329,-0.00828729281767956,0.0368231046931408,0.0218338951183468,0.00876465035439367,"2016-03","2016-Q1",144900,-0.00897170462387854,"2016-01"
2016-05-31,45676,"Harvey","IL","Chicago","Cook",1900,63500,0.00157728706624606,0.00315955766192733,0.191369606003752,-0.0147566216843217,-0.0492292803330737,"2007-11","2007-Q4",112600,-0.436056838365897,"1999-05"
2016-05-31,398151,"Guilford","CT","New Haven","New Haven",1901,347000,-0.00258695027306697,0.00202136875541438,0.0140268848626534,-0.000632802669990773,-0.0186779776418687,"2006-03","2006-Q1",421400,-0.176554342667299,"2004-03"
2016-05-31,31125,"Crown Point","IN","Chicago","Lake",1902,166900,0,0.00180072028811525,-0.0222612770943175,0.00338949791501131,0.00416828429797556,"2008-04","2008-Q2",177800,-0.0613048368953881,"2006-10"
2016-05-31,40613,"Rockville Centre","NY","New York","Nassau",1903,656600,-0.00106496272630458,-0.00454821103699212,0.0254568171169764,0.0255089754882747,0.000381548781258845,"2016-01","2016-Q1",661400,-0.00725733293014817,"2015-11"
2016-05-31,52591,"Hudson","OH","Akron","Summit",1904,302300,0.00132494203378602,0.00498670212765957,0.000330906684315023,0.0215736955019075,0.00665468703126249,"2016-05","2016-Q2",302300,0,"2016-05"
2016-05-31,42923,"Pottstown","PA","Philadelphia","Montgomery",1905,116700,-0.00426621160409556,-0.00680851063829787,-0.0226130653266332,-0.0115829431857507,-0.0155496437658296,"2007-07","2007-Q3",143100,-0.184486373165618,"2004-10"
2016-05-31,24634,"Evergreen","CO","Denver","Jefferson",1906,504300,0.00558325024925224,0.0181708055723804,0.0847494084749409,0.0686120743517264,0.0250932831395845,"2016-05","2016-Q2",504300,0,"2016-05"
2016-05-31,56087,"Olmsted Falls","OH","Cleveland","Cuyahoga",1907,156700,-0.00571065989847716,-0.00948166877370417,0.0261951538965291,0.015781086611967,-0.00863702877291372,"2006-03","2006-Q1",171600,-0.0868298368298368,"2003-04"
2016-05-31,17442,"Chowchilla","CA","Madera","Madera",1908,171900,0.00174825174825175,0.0123674911660777,0.0141592920353982,0.106367536556349,-0.0525738096201354,"2006-04","2006-Q2",295100,-0.417485598102338,"2004-04"
2016-05-31,396161,"Greater Landover","MD","Washington","Prince Georges",1909,172600,0.00994733762434172,0.0391330523780855,0.0896464646464646,0.0617787990869838,-0.0161404924403062,"2007-06","2007-Q2",239800,-0.28023352793995,"2005-08"
2016-05-31,14668,"Wilmington","MA","Boston","Middlesex",1910,435400,0.00600739371534196,0.0211069418386492,0.0950704225352113,0.0414984871554882,0.00652096696402604,"2016-05","2016-Q2",435400,0,"2016-05"
2016-05-31,12191,"Kihei","HI","Kahului","Maui",1911,563400,-0.00194862710363153,-0.00634920634920635,0.0247362677337214,0.0749129856476998,-0.0152069326362841,"2006-05","2006-Q2",656700,-0.142074006395614,"2005-06"
2016-05-31,27319,"Summit","NJ","New York","Union",1912,786200,-0.00380131779016726,-0.00190427827853244,0.0478475276556044,0.0306034088499483,-0.00762027277264621,"2007-02","2007-Q1",881700,-0.108313485312465,"2005-06"
2016-05-31,397557,"Town of Batavia","NY","Batavia","Genesee",1913,93800,0.00428265524625268,0.0184581976112921,0.0399113082039911,0.0232913716462266,0.014404645196781,"2016-05","2016-Q2",93800,0,"2016-05"
2016-05-31,19317,"Mequon","WI","Milwaukee","Ozaukee",1914,355900,0.00281769512538743,0.00707413695529145,0.0379119276757072,0.0222613356473296,0.00583033541718248,"2007-11","2007-Q4",361100,-0.0144004430905566,"2007-09"
2016-05-31,398997,"Morris Township","NJ","New York","Morris",1915,555200,-0.000180082838105529,0.00343394180372312,0.0112932604735883,0.017487944041811,-0.0098547730017331,"2006-06","2006-Q2",613000,-0.0942903752039152,"2005-05"
2016-05-31,43821,"Acton","MA","Boston","Middlesex",1916,529300,0.00474563401670463,0.0172977128579666,0.0797633618931049,0.0405008345865869,0.0102043452150897,"2016-05","2016-Q2",529300,0,"2016-05"
2016-05-31,14882,"Bourbonnais","IL","Kankakee","Kankakee",1917,165900,0.00606428138265616,0.0234423195558297,0.0375234521575985,0.0104461316046887,-0.00734920864476163,"2012-08","2012-Q3",196900,-0.15744032503809,"2011-10"
2016-05-31,7954,"Willoughby","OH","Cleveland","Lake",1918,132400,0.00227100681302044,0.00837776085300838,0.034375,0.0093183806259054,-0.0147426646032286,"2007-09","2007-Q3",155400,-0.148005148005148,"2002-02"
2016-05-31,51846,"Eden","NC","Greensboro","Rockingham",1919,64000,-0.00311526479750779,-0.0138674884437596,-0.0504451038575668,-0.000312207366524264,-0.0178108767849517,"2006-03","2006-Q1",76900,-0.167750325097529,"1999-09"
2016-05-31,28063,"Yucca Valley","CA","Riverside","San Bernardino",1920,148700,0.00134680134680135,0.0177960301163587,0.0333564975677554,0.0534775138882266,-0.0420508058719174,"2006-06","2006-Q2",228600,-0.349518810148731,"2004-05"
2016-05-31,25347,"Kailua Kona","HI","Hilo","Hawaii",1921,459200,0.000217817468961011,0.00459418070444104,0.0669144981412639,0.0792577229813036,-0.0236711966959953,"2006-05","2006-Q2",583500,-0.213024850042845,"2004-11"
2016-05-31,6835,"Rosemount","MN","Minneapolis-St Paul","Dakota",1922,258100,0.00310921103769918,0.0169424743892829,0.0625771922601894,0.0532788144218044,-0.00323498622176888,"2006-05","2006-Q2",266600,-0.0318829707426857,"2005-02"
2016-05-31,42710,"Richmond Hill","GA","Savannah","Bryan",1923,227000,0.0022075055187638,0.00665188470066519,0.0220621341737956,0.01309850261656,0.000974364330987409,"2008-06","2008-Q2",240300,-0.0553474823137744,"2006-07"
2016-05-31,396635,"Mccandless Township","PA","Pittsburgh","Allegheny",1924,228800,0.000874890638670166,0.00394910048266784,0.03905540417802,0.040728114139466,0.0307585159405548,"2016-05","2016-Q2",228800,0,"2016-05"
2016-05-31,33395,"Peru","IN","Peru","Miami",1925,64600,0.0046656298600311,0.0189274447949527,0.066006600660066,0.0239155182374351,-0.0192997497411352,"2005-11","2005-Q4",82400,-0.216019417475728,"2001-04"
2016-05-31,398269,"Fenton Township","MI","Flint","Genesee",1926,163500,0.00801479654747226,0.021875,0.0507712082262211,0.0730983958729154,-0.00907173313948706,"2005-06","2005-Q2",183800,-0.11044613710555,"2002-06"
2016-05-31,38095,"Crystal","MN","Minneapolis-St Paul","Hennepin",1927,176200,0.00341685649202733,0.0138089758342923,0.074390243902439,0.0500871971949628,-0.0150250076048236,"2006-04","2006-Q2",205200,-0.141325536062378,"2003-08"
2016-05-31,13776,"Seneca","SC","Seneca","Oconee",1928,141600,0.0028328611898017,0.0143266475644699,0.0825688073394495,0.00662691254173065,,"2009-08","2009-Q3",153800,-0.0793237971391417,
2016-05-31,46285,"Lockport","IL","Chicago","Will",1929,180600,-0.00220994475138122,-0.00276090557702927,0.0302338847689675,0.00643466587155017,-0.0187799790568436,"2006-10","2006-Q4",222600,-0.188679245283019,"2003-10"
2016-05-31,51040,"Blue Island","IL","Chicago","Cook",1930,97800,0.00102354145342886,-0.00508646998982706,-0.0131180625630676,-0.0108829077895136,-0.0445734779252243,"2007-03","2007-Q1",162200,-0.397040690505549,"2000-02"
2016-05-31,37737,"Canton","MA","Boston","Norfolk",1931,451000,-0.00375524629997791,-0.0165721761883995,0.0439814814814815,0.0350162990347358,0.0041044588185899,"2016-01","2016-Q1",458700,-0.0167865707434053,"2015-10"
2016-05-31,29443,"Woodburn","OR","Salem","Marion",1932,183000,0.00937672366243795,0.0246360582306831,0.120636864666258,0.0476509653378303,0.00221247862681029,"2007-11","2007-Q4",200800,-0.0886454183266932,"2006-07"
2016-05-31,7768,"Washington","IL","Peoria","Tazewell",1933,142100,-0.00350631136044881,-0.00698812019566737,-0.0260452364633311,0.0113549700872975,0.00839770600924106,"2015-06","2015-Q2",146000,-0.0267123287671233,"2015-01"
2016-05-31,56396,"Plainfield","IN","Indianapolis","Hendricks",1934,155800,0.0012853470437018,0.0143229166666667,0.0400534045393858,0.0192972206205584,0.00679397481173249,"2014-06","2014-Q2",162800,-0.042997542997543,"2014-02"
2016-05-31,27287,"Stony Brook","NY","New York","Suffolk",1935,375100,0.00133475707421249,-0.00371845949535193,-0.0092445853143159,-0.00280220120083996,-0.0262481183187099,"2006-07","2006-Q3",491800,-0.23729158194388,"2003-04"
2016-05-31,7898,"Wexford","PA","Pittsburgh","Allegheny",1936,331100,-0.00180886343081097,0.00120955548835803,0.0295398009950249,0.0406432639521483,0.0304481959860614,"2016-03","2016-Q1",331800,-0.00210970464135021,"2016-03"
2016-05-31,46821,"Norton Shores","MI","Muskegon","Muskegon",1937,123000,0.00162866449511401,0.0182119205298013,0.0695652173913043,0.049942741472105,-0.000405597792528467,"2003-10","2003-Q4",128000,-0.0390625,"2003-06"
2016-05-31,40681,"Saginaw","TX","Dallas-Fort Worth","Tarrant",1938,154900,0.00912052117263844,0.0312916111850866,0.113587347232207,0.0623049036750938,0.0221699368856081,"2016-05","2016-Q2",154900,0,"2016-05"
2016-05-31,44861,"Darien","IL","Chicago","Du Page",1939,287700,0,-0.00138840680319334,-0.00518672199170124,0.0160373228380015,-0.0180840190320609,"2006-12","2006-Q4",349100,-0.175880836436551,"2004-05"
2016-05-31,8587,"Huntley","IL","Chicago","McHenry",1940,227300,0.00530738611233967,0.0142793395805444,0.0261851015801354,0.0201711290884798,-0.0180813542334082,"2007-02","2007-Q1",274800,-0.172852983988355,"2002-02"
2016-05-31,45035,"East Fishkill","NY","New York","Dutchess",1941,315000,0.00574712643678161,0.0135135135135135,0.000635324015247776,-0.0078134576287805,-0.0258476536371096,"2005-11","2005-Q4",418700,-0.247671363744925,"2003-05"
2016-05-31,43240,"Round Lake Beach","IL","Chicago","Lake",1942,123700,0.0131040131040131,0.0412457912457912,0.170293282876064,0.0256250990462945,-0.025707260228876,"2007-04","2007-Q2",164100,-0.246191346739793,"2001-11"
2016-05-31,30582,"Brenham","TX","Brenham","Washington",1943,152600,0.0026281208935611,0,0.0388019060585432,0.0176758590118313,,"2016-01","2016-Q1",152700,-0.000654878847413229,"2016-01"
2016-05-31,38541,"Florence","AZ","Phoenix","Pinal",1944,163000,0,0.00184388444990781,0.0206637445209768,0.0856063678158625,-0.0217547042817533,"2006-04","2006-Q2",204200,-0.201762977473066,"2005-07"
2016-05-31,46805,"North Plainfield","NJ","New York","Somerset",1945,241000,-0.000829187396351575,0.00921273031825796,0.0130306851618327,-0.00296106532517271,-0.0310288494129957,"2006-01","2006-Q1",330900,-0.271683288002418,"2003-11"
2016-05-31,35393,"Easton","MD","Easton","Talbot",1946,264000,0.0068649885583524,0.0185185185185185,0.0438908659549229,0.0126642538044346,-0.0230984270897929,"2006-08","2006-Q3",336500,-0.215453194650817,"2004-12"
2016-05-31,41741,"Winchester","MA","Boston","Middlesex",1947,894600,0.00302724520686176,0.010504913588614,0.0401116149284967,0.0571365760175939,0.0281107968948668,"2016-05","2016-Q2",894600,0,"2016-05"
2016-05-31,44966,"Douglas","AZ","Sierra Vista","Cochise",1948,84600,0.0023696682464455,0.0131736526946108,-0.023094688221709,0.00528367557865894,0.00130962028019832,"2009-06","2009-Q2",92500,-0.0854054054054054,"2008-07"
2016-05-31,399063,"Wall Township","NJ","New York","Monmouth",1949,447300,0.00291479820627803,0.0056205035971223,0.0212328767123288,0.0190126119815959,-0.0131098298253973,"2006-02","2006-Q1",521200,-0.141788181120491,"2004-10"
2016-05-31,37951,"Coldwater","MI","Coldwater","Branch",1950,115600,-0.000864304235090752,-0.00772532188841202,0,0.0849414429941162,0.000520518210114895,"2015-12","2015-Q4",118700,-0.0261162594776748,"2015-10"
2016-05-31,38976,"Hialeah Gardens","FL","Miami-Fort Lauderdale","Miami-Dade",1951,216400,0.0197926484448633,0.0654849827671098,0.12182477967859,0.121265135609528,-0.0168946479021868,"2007-05","2007-Q2",282900,-0.235065394132202,"2005-08"
2016-05-31,5994,"Mira Loma","CA","Riverside","Riverside",1952,385200,-0.00336351875808538,0,0.0123521681997372,0.091182484836297,-0.0315354705233851,"2006-10","2006-Q4",553800,-0.304442036836403,"2004-08"
2016-05-31,24993,"Guthrie","OK","Oklahoma City","Logan",1953,114300,0,0.0223613595706619,0.190625,0.0320940694533915,,"2016-05","2016-Q2",114300,0,"2016-05"
2016-05-31,30411,"Beltsville","MD","Washington","Prince Georges",1954,289300,0.0111849003844809,0.0361747851002865,0.0204585537918871,0.0356665515176786,-0.0301453765592379,"2006-09","2006-Q3",399200,-0.275300601202405,"2004-11"
2016-05-31,26624,"Prichard","AL","Mobile","Mobile",1955,43500,-0.00684931506849315,-0.0246636771300448,-0.0418502202643172,-0.0343229739469022,,"2010-08","2010-Q3",52800,-0.176136363636364,
2016-05-31,36041,"Medford","NY","New York","Suffolk",1956,262500,0.0011441647597254,0.00305693542223921,0.0186263096623981,0.00843803720885461,-0.0300084946382113,"2006-08","2006-Q3",358100,-0.266964535046077,"2003-10"
2016-05-31,395489,"Princeton","NJ","Trenton","Mercer",1957,767300,0.0027443805541035,0.0125362892583795,0.0366117265603891,0.0266649937280825,0.00462481339195309,"2016-05","2016-Q2",767300,0,"2016-05"
